source	target	source.symbol	target.symbol	MI	pearson	spearman	slope	p-value
APLP1	WIF1	APLP1	WIF1	0.2360	0.3501	0.2960	0.1990	0.0000
APOH	ACAN	APOH	ACAN	0.1628	0.1678	0.1373	0.0957	0.0004
APOM	CA6	APOM	CA6	0.3394	0.4552	0.4815	0.8693	0.0000
APOM	CALCA	APOM	CALCA	0.3736	-0.4515	-0.5020	-1.2335	0.0000
APOM	EGFR	APOM	EGFR	0.3562	0.4480	0.4770	0.2799	0.0000
APOM	GDF15	APOM	GDF15	0.3926	-0.5228	-0.5572	-1.2484	0.0000
APOM	GDF2	APOM	GDF2	0.2568	0.4100	0.3969	0.5394	0.0000
APOM	HSD11B1	APOM	HSD11B1	0.2496	0.3316	0.3946	0.3834	0.0000
APOM	IGFBP3	APOM	IGFBP3	0.3165	0.4961	0.4684	0.5827	0.0000
APOM	KIT	APOM	KIT	0.3271	0.5494	0.5336	0.5261	0.0000
APOM	NTRK3	APOM	NTRK3	0.3125	0.4233	0.4299	0.2591	0.0000
APOM	PON3	APOM	PON3	0.3281	0.5749	0.5965	0.5882	0.0000
APOM	PROC	APOM	PROC	0.4139	0.6473	0.6041	0.5010	0.0000
APOM	SLAMF8	APOM	SLAMF8	0.3151	-0.4745	-0.5098	-0.6238	0.0000
APOM	THBS2	APOM	THBS2	0.2799	-0.3340	-0.1982	-0.4519	0.0000
APP	ANGPT1	APP	ANGPT1	0.8041	0.8684	0.8266	1.3714	0.0000
APP	EGF	APP	EGF	0.7407	0.7993	0.7864	1.3223	0.0000
APP	EREG	APP	EREG	0.5979	0.6268	0.6512	0.8776	0.0000
APP	FUT8	APP	FUT8	0.6069	0.7217	0.6834	0.6716	0.0000
APP	HBEGF	APP	HBEGF	0.6867	0.5888	0.5674	0.7849	0.0000
APP	LTA4H	APP	LTA4H	0.5590	-0.7356	-0.6739	-1.2133	0.0000
APP	PDGFA	APP	PDGFA	0.7964	0.8591	0.7991	1.1768	0.0000
APP	SDC4	APP	SDC4	0.6841	0.8089	0.7679	0.9865	0.0000
APP	SERPINE1	APP	SERPINE1	0.5333	0.4897	0.5445	0.4853	0.0000
APP	SPARC	APP	SPARC	0.8114	0.8518	0.8228	0.9685	0.0000
APP	USP8	APP	USP8	0.6510	0.6946	0.6264	1.0854	0.0000
APRT	DARS1	APRT	DARS1	0.4050	0.5495	0.5457	0.7027	0.0000
APRT	EIF4B	APRT	EIF4B	0.4858	0.5818	0.6142	0.7162	0.0000
APRT	GLOD4	APRT	GLOD4	0.4341	0.5759	0.5441	0.4837	0.0000
APRT	GMPR	APRT	GMPR	0.4840	0.5452	0.5979	0.8806	0.0000
APRT	PSME1	APRT	PSME1	0.4910	0.4141	0.5175	0.4904	0.0000
AREG	ALPP	AREG	ALPP	0.2677	0.3974	0.3993	0.3513	0.0000
AREG	BRK1	AREG	BRK1	0.3934	0.5649	0.4855	0.4882	0.0000
AREG	CEACAM5	AREG	CEACAM5	0.3376	0.5283	0.5262	0.4561	0.0000
AREG	CLEC4C	AREG	CLEC4C	0.3513	-0.4669	-0.5111	-0.3858	0.0000
AREG	CTSL1	AREG	CTSL1	0.4528	0.6244	0.6328	0.3864	0.0000
AREG	F3	AREG	F3	0.2759	0.4481	0.3639	0.1835	0.0000
AREG	FKBP5	AREG	FKBP5	0.4376	0.5178	0.5810	0.3156	0.0000
AREG	ITGB6	AREG	ITGB6	0.2284	0.2996	0.2088	0.1311	0.0000
AREG	KRT19	AREG	KRT19	0.5663	0.7496	0.7585	1.2094	0.0000
AREG	LRP1	AREG	LRP1	0.3689	0.5012	0.5352	0.2238	0.0000
AREG	TNFRSF10B	AREG	TNFRSF10B	0.4999	0.6643	0.6929	0.5447	0.0000
AREG	WFDC2	AREG	WFDC2	0.4780	0.6169	0.6648	0.5497	0.0000
ARG1	CA1	ARG1	CA1	0.7348	0.8026	0.7675	0.9516	0.0000
ARG1	CRELD2	ARG1	CRELD2	0.3601	-0.5071	-0.5278	-0.3676	0.0000
ARG1	DNPH1	ARG1	DNPH1	0.7043	0.7330	0.7234	0.6770	0.0000
ARG1	GLRX	ARG1	GLRX	0.6236	0.7033	0.7066	0.5959	0.0000
ARG1	HBQ1	ARG1	HBQ1	0.7200	0.8039	0.7855	0.8242	0.0000
ARG1	HMBS	ARG1	HMBS	0.7654	0.8003	0.7590	0.8452	0.0000
ARG1	PSMD9	ARG1	PSMD9	0.6831	0.7149	0.7066	0.6984	0.0000
ARHGAP1	CHMP1A	ARHGAP1	CHMP1A	0.4751	0.5540	0.6214	0.6640	0.0000
ARHGAP1	GALNT2	ARHGAP1	GALNT2	0.2590	0.3421	0.3524	0.2249	0.0000
ARHGAP1	ITGA11	ARHGAP1	ITGA11	0.4302	0.4904	0.5561	0.8357	0.0000
ARHGAP1	ITGAV	ARHGAP1	ITGAV	0.4596	0.5838	0.6049	0.4049	0.0000
ARHGAP1	LSM1	ARHGAP1	LSM1	0.4560	0.4840	0.5868	0.4912	0.0000
ARHGAP1	MAGED1	ARHGAP1	MAGED1	0.4072	0.4905	0.5767	0.4380	0.0000
ARHGAP1	METAP2	ARHGAP1	METAP2	0.4628	0.5572	0.6040	0.5499	0.0000
ARHGAP1	PLAT	ARHGAP1	PLAT	0.2744	-0.2670	-0.2501	-0.4539	0.0000
ARHGAP1	RAD23B	ARHGAP1	RAD23B	0.5327	0.6180	0.6904	0.5268	0.0000
ARHGAP1	SUGT1	ARHGAP1	SUGT1	0.5005	0.6041	0.6472	0.7072	0.0000
ARHGAP25	FEN1	ARHGAP25	FEN1	0.4506	0.5363	0.5258	1.2662	0.0000
ARHGAP25	IKBKG	ARHGAP25	IKBKG	0.3557	0.5081	0.4862	0.5192	0.0000
ARHGAP25	PFKFB2	ARHGAP25	PFKFB2	0.4829	0.6592	0.6131	1.1453	0.0000
ARHGEF12	BCR	ARHGEF12	BCR	0.5748	0.6683	0.6318	0.6547	0.0000
ARHGEF12	CALCOCO1	ARHGEF12	CALCOCO1	0.5102	0.5657	0.5784	0.6589	0.0000
ARHGEF12	CNST	ARHGEF12	CNST	0.6002	0.7462	0.7055	1.0943	0.0000
ARHGEF12	CRACR2A	ARHGEF12	CRACR2A	0.5465	0.5520	0.6072	0.6533	0.0000
ARHGEF12	GYS1	ARHGEF12	GYS1	0.5939	0.7686	0.7321	1.1910	0.0000
ARHGEF12	IKBKG	ARHGEF12	IKBKG	0.4560	0.6206	0.5633	0.4804	0.0000
ARHGEF12	INPPL1	ARHGEF12	INPPL1	0.5874	0.7481	0.7011	0.5767	0.0000
ARHGEF12	LTA4H	ARHGEF12	LTA4H	0.5725	-0.7031	-0.7018	-1.2325	0.0000
ARHGEF12	MAVS	ARHGEF12	MAVS	0.5558	0.7541	0.7197	0.5881	0.0000
ARHGEF12	NFATC1	ARHGEF12	NFATC1	0.5735	0.7392	0.6951	0.6047	0.0000
ARHGEF12	STX4	ARHGEF12	STX4	0.4503	0.5758	0.5523	0.4122	0.0000
ARHGEF12	TBC1D23	ARHGEF12	TBC1D23	0.5968	0.7263	0.6987	0.8044	0.0000
ARHGEF12	TJAP1	ARHGEF12	TJAP1	0.6167	0.7402	0.6909	0.6606	0.0000
ARHGEF12	WASF1	ARHGEF12	WASF1	0.6041	0.7888	0.7507	0.8047	0.0000
ARID4B	ATF2	ARID4B	ATF2	0.2710	0.3165	0.4190	0.3589	0.0000
ARID4B	CCN5	ARID4B	CCN5	0.2777	-0.3654	-0.4505	-0.3832	0.0000
ARID4B	CEBPB	ARID4B	CEBPB	0.3347	0.5196	0.4933	0.4476	0.0000
ARID4B	CEP164	ARID4B	CEP164	0.3294	0.4960	0.5159	0.4032	0.0000
ARID4B	CHEK2	ARID4B	CHEK2	0.2906	0.3968	0.3922	0.2522	0.0000
ARID4B	FMNL1	ARID4B	FMNL1	0.5174	0.6608	0.6250	0.8319	0.0000
ARID4B	FMR1	ARID4B	FMR1	0.2922	0.3760	0.3791	0.2595	0.0000
ARID4B	FUS	ARID4B	FUS	0.4423	0.5860	0.6246	0.3829	0.0000
ARID4B	GPKOW	ARID4B	GPKOW	0.5365	0.7007	0.6713	0.7375	0.0000
ARID4B	HK2	ARID4B	HK2	0.3372	0.5044	0.4502	0.3407	0.0000
ARID4B	ING1	ARID4B	ING1	0.5783	0.7227	0.7233	0.6952	0.0000
ARID4B	LPCAT2	ARID4B	LPCAT2	0.5096	0.6875	0.6472	0.9573	0.0000
ARID4B	NAMPT	ARID4B	NAMPT	0.3783	0.5588	0.5210	0.6365	0.0000
ARID4B	NBN	ARID4B	NBN	0.5698	0.7299	0.6794	1.0096	0.0000
ARID4B	SSB	ARID4B	SSB	0.3551	0.5239	0.5513	0.4557	0.0000
ARID4B	TIGAR	ARID4B	TIGAR	0.3549	0.4643	0.4504	0.3532	0.0000
ARID4B	XRCC4	ARID4B	XRCC4	0.3427	0.4693	0.5418	0.3403	0.0000
ARNT	ACTN4	ARNT	ACTN4	0.1962	0.3845	0.3525	0.2830	0.0000
ARNT	BAMBI	ARNT	BAMBI	0.1735	0.3928	0.3437	0.3822	0.0000
ARNT	CEACAM21	ARNT	CEACAM21	0.1648	0.1144	0.1489	0.2321	0.0153
ARNT	CNTN2	ARNT	CNTN2	0.1792	-0.0982	-0.1107	-0.0920	0.0376
ARNT	CRX	ARNT	CRX	0.1573	0.1690	0.2524	0.2968	0.0003
ARNT	DGKZ	ARNT	DGKZ	0.1867	0.3614	0.2786	0.2853	0.0000
ARNT	EIF5A	ARNT	EIF5A	0.1842	0.4403	0.3546	0.3144	0.0000
ARNT	FCGR2B	ARNT	FCGR2B	0.1318	0.0934	0.0664	0.1106	0.0480
ARNT	FOSB	ARNT	FOSB	0.2042	0.3012	0.3332	0.3372	0.0000
ARNT	HSP90B1	ARNT	HSP90B1	0.1821	0.3694	0.4065	0.4451	0.0000
ARNT	IL13	ARNT	IL13	0.1784	0.3028	0.3153	0.2946	0.0000
ARNT	IL20RA	ARNT	IL20RA	0.1803	0.2796	0.2729	0.2386	0.0000
ARNT	KCNIP4	ARNT	KCNIP4	0.1709	0.3619	0.2535	0.3558	0.0000
ARNT	NCLN	ARNT	NCLN	0.2090	0.4366	0.3278	0.5076	0.0000
ARNT	NFATC3	ARNT	NFATC3	0.2216	0.4557	0.4594	0.4286	0.0000
ARNT	PADI2	ARNT	PADI2	0.1801	0.2195	0.2389	0.2855	0.0000
ARSA	ARSB	ARSA	ARSB	0.3847	0.2284	0.3415	0.2502	0.0000
ARSA	DPP7	ARSA	DPP7	0.2703	0.2977	0.3606	0.3805	0.0000
ARSA	GUSB	ARSA	GUSB	0.2937	0.4003	0.4800	0.4473	0.0000
ARSA	NOMO1	ARSA	NOMO1	0.2490	0.3823	0.3856	0.1834	0.0000
ARSA	SIAE	ARSA	SIAE	0.3583	0.3341	0.4541	0.2686	0.0000
ARSB	ARSA	ARSB	ARSA	0.3847	0.2284	0.3415	0.2084	0.0000
ARSB	CD69	ARSB	CD69	0.5014	0.6327	0.6459	0.8677	0.0000
ARSB	CHRDL1	ARSB	CHRDL1	0.2901	-0.4024	-0.3677	-0.3037	0.0000
ARSB	EREG	ARSB	EREG	0.4902	0.6188	0.6563	1.0100	0.0000
ARSB	LAYN	ARSB	LAYN	0.3822	-0.5161	-0.4619	-0.5982	0.0000
ARSB	SELP	ARSB	SELP	0.5071	0.6607	0.6766	0.8064	0.0000
ART3	CA14	ART3	CA14	0.3030	0.4980	0.5227	0.5867	0.0000
ART3	CA4	ART3	CA4	0.1919	0.2462	0.2563	0.1682	0.0000
ART3	CD38	ART3	CD38	0.2293	0.3848	0.3287	0.3806	0.0000
ART3	CD55	ART3	CD55	0.2292	0.3630	0.3947	0.3068	0.0000
ART3	CD99	ART3	CD99	0.2727	0.4672	0.4194	0.3181	0.0000
ART3	GPC1	ART3	GPC1	0.1944	0.4147	0.4171	0.2747	0.0000
ART3	IGFBP6	ART3	IGFBP6	0.3056	0.5506	0.5286	0.5585	0.0000
ART3	MMP3	ART3	MMP3	0.2185	0.4286	0.4139	0.7285	0.0000
ART3	NECTIN4	ART3	NECTIN4	0.3072	0.5166	0.5155	0.5980	0.0000
ART3	PODXL2	ART3	PODXL2	0.2216	0.2959	0.2813	0.2899	0.0000
ART3	PTPRN2	ART3	PTPRN2	0.2966	0.4923	0.4205	0.6532	0.0000
ART3	RGMA	ART3	RGMA	0.2657	0.5516	0.5438	0.5110	0.0000
ART3	RGMB	ART3	RGMB	0.2853	0.5038	0.4905	0.3777	0.0000
ART3	VASN	ART3	VASN	0.2258	0.4205	0.3676	0.2595	0.0000
ARTN	ADCYAP1R1	ARTN	ADCYAP1R1	0.1975	0.2933	0.3019	0.2855	0.0000
ARTN	AOC1	ARTN	AOC1	0.1834	0.2224	0.2869	0.2677	0.0000
ARTN	CA11	ARTN	CA11	0.1835	0.1934	0.2582	0.1495	0.0000
ARTN	CREG1	ARTN	CREG1	0.1813	-0.0852	-0.1374	-0.0777	0.0714
ARTN	ERBB4	ARTN	ERBB4	0.1797	-0.0093	-0.0319	-0.0066	0.8443
ARTN	FLT1	ARTN	FLT1	0.3242	0.4951	0.4291	0.5019	0.0000
ARTN	GDNF	ARTN	GDNF	0.2064	0.3368	0.2962	0.3400	0.0000
ARTN	HGF	ARTN	HGF	0.3413	0.5173	0.4386	1.0461	0.0000
ARTN	IL13	ARTN	IL13	0.2086	0.1617	0.2430	0.1761	0.0006
ARTN	JCHAIN	ARTN	JCHAIN	0.1920	0.0809	0.0868	0.0937	0.0867
ARTN	NRTN	ARTN	NRTN	0.2799	0.4673	0.4479	0.6441	0.0000
ARTN	PSMA1	ARTN	PSMA1	0.2183	0.3224	0.2942	0.3046	0.0000
ARTN	PTN	ARTN	PTN	0.3254	0.4383	0.4061	1.6443	0.0000
ARTN	SLIT2	ARTN	SLIT2	0.2027	0.3695	0.3526	0.5198	0.0000
ARTN	TP53INP1	ARTN	TP53INP1	0.1862	0.2454	0.2137	0.2083	0.0000
ASAH2	F7	ASAH2	F7	0.2748	0.4187	0.4325	0.2209	0.0000
ASAH2	FETUB	ASAH2	FETUB	0.3255	0.5139	0.5043	0.3748	0.0000
ASAH2	IGFBP2	ASAH2	IGFBP2	0.2977	-0.4473	-0.4624	-0.5748	0.0000
ASAH2	MB	ASAH2	MB	0.2711	-0.3153	-0.3585	-0.4234	0.0000
ASAH2	MEGF9	ASAH2	MEGF9	0.2710	0.4396	0.3828	0.1846	0.0000
ASAH2	SERPINA12	ASAH2	SERPINA12	0.2127	0.3116	0.3563	0.5138	0.0000
ASGR1	BTN3A2	ASGR1	BTN3A2	0.4037	0.5703	0.5241	0.5263	0.0000
ASGR1	CCN2	ASGR1	CCN2	0.5184	-0.6209	-0.6764	-0.6628	0.0000
ASGR1	CD244	ASGR1	CD244	0.5776	-0.6858	-0.7320	-0.6628	0.0000
ASGR1	CD300E	ASGR1	CD300E	0.5776	0.7238	0.7514	1.1839	0.0000
ASGR1	CKAP4	ASGR1	CKAP4	0.5983	0.7386	0.7777	0.9991	0.0000
ASGR1	CSF1	ASGR1	CSF1	0.5619	0.7208	0.7474	0.8216	0.0000
ASGR1	CTSL1	ASGR1	CTSL1	0.4510	0.5175	0.5966	0.5795	0.0000
ASGR1	EFNA1	ASGR1	EFNA1	0.5525	0.6751	0.7291	0.7808	0.0000
ASGR1	FKBP5	ASGR1	FKBP5	0.4428	0.5038	0.6035	0.5555	0.0000
ASGR1	GDF15	ASGR1	GDF15	0.5981	0.7286	0.7745	1.5039	0.0000
ASGR1	IL1RL2	ASGR1	IL1RL2	0.2417	-0.0768	-0.1552	-0.0657	0.1043
ASGR1	IL4R	ASGR1	IL4R	0.4998	0.6720	0.7188	0.8856	0.0000
ASGR1	IL6	ASGR1	IL6	0.5812	0.7196	0.7571	2.4532	0.0000
ASGR1	ITGB7	ASGR1	ITGB7	0.4260	-0.5370	-0.5959	-0.6345	0.0000
ASGR1	LRP1	ASGR1	LRP1	0.3933	0.5229	0.5538	0.4226	0.0000
ASGR1	SIT1	ASGR1	SIT1	0.4409	-0.5642	-0.5941	-0.8950	0.0000
ASGR1	SLC39A14	ASGR1	SLC39A14	0.3874	0.5533	0.5835	0.5050	0.0000
ASGR1	SPINK1	ASGR1	SPINK1	0.4061	0.5236	0.5470	0.8242	0.0000
ASGR1	SPON2	ASGR1	SPON2	0.5438	0.6898	0.7254	0.6728	0.0000
ASGR1	TNFRSF10A	ASGR1	TNFRSF10A	0.5513	0.7222	0.7440	0.8064	0.0000
ASGR1	TNFRSF10B	ASGR1	TNFRSF10B	0.5825	0.6685	0.7440	0.9919	0.0000
ASGR1	TNFRSF1A	ASGR1	TNFRSF1A	0.5988	0.6717	0.7603	0.8603	0.0000
ASGR1	VSIG4	ASGR1	VSIG4	0.6194	0.7162	0.7574	1.4207	0.0000
ATF2	ARID4B	ATF2	ARID4B	0.2710	0.3165	0.4190	0.2791	0.0000
ATF2	CLSPN	ATF2	CLSPN	0.2136	0.1671	0.2517	0.1020	0.0004
ATF2	DCBLD2	ATF2	DCBLD2	0.1836	-0.1524	-0.2009	-0.1178	0.0012
ATF2	GGA1	ATF2	GGA1	0.1824	0.1597	0.3177	0.1756	0.0007
ATF2	HLAE	ATF2	HLAE	0.2656	-0.1438	-0.2351	-0.1325	0.0023
ATF2	HSP90B1	ATF2	HSP90B1	0.1959	0.1003	0.2157	0.0941	0.0337
ATF2	IL17RA	ATF2	IL17RA	0.1765	0.0451	0.0398	0.0269	0.3400
ATF2	KITLG	ATF2	KITLG	0.1801	-0.1428	-0.2190	-0.1161	0.0024
ATF2	NBN	ATF2	NBN	0.2770	0.2443	0.3083	0.2980	0.0000
ATF2	RCOR1	ATF2	RCOR1	0.2560	0.2691	0.4026	0.2033	0.0000
ATG4A	AK1	ATG4A	AK1	0.7317	0.7360	0.6913	0.7492	0.0000
ATG4A	AKT1S1	ATG4A	AKT1S1	0.5499	0.6399	0.6484	0.4633	0.0000
ATG4A	ANKRD54	ATG4A	ANKRD54	0.7435	0.7529	0.7833	0.6699	0.0000
ATG4A	CD2AP	ATG4A	CD2AP	0.5577	0.6835	0.6096	0.7079	0.0000
ATG4A	DNAJB1	ATG4A	DNAJB1	0.5195	0.6216	0.6345	0.5659	0.0000
ATG4A	DNPH1	ATG4A	DNPH1	0.7645	0.7467	0.7545	0.6561	0.0000
ATG4A	GDF15	ATG4A	GDF15	0.5048	-0.5552	-0.5585	-0.8384	0.0000
ATG4A	HBQ1	ATG4A	HBQ1	0.7518	0.7666	0.7727	0.7478	0.0000
ATG4A	KEL	ATG4A	KEL	0.7464	0.7455	0.7782	0.7203	0.0000
ATG4A	PARK7	ATG4A	PARK7	0.7747	0.7468	0.7275	0.5555	0.0000
ATG4A	PLPBP	ATG4A	PLPBP	0.5753	0.6638	0.6313	0.4771	0.0000
ATG4A	PSMG3	ATG4A	PSMG3	0.6630	0.7482	0.7321	0.8085	0.0000
ATG4A	RABGAP1L	ATG4A	RABGAP1L	0.8095	0.8384	0.8131	0.7120	0.0000
ATG4A	SOD1	ATG4A	SOD1	0.7349	0.7836	0.7587	0.5698	0.0000
ATG4A	TBC1D17	ATG4A	TBC1D17	0.6336	0.7465	0.7099	0.5173	0.0000
ATG4A	TPMT	ATG4A	TPMT	0.4502	0.6506	0.6243	0.5930	0.0000
ATG4A	TRAF2	ATG4A	TRAF2	0.4778	0.5916	0.5825	0.4396	0.0000
ATG4A	VEGFC	ATG4A	VEGFC	0.5325	0.5163	0.5038	0.3880	0.0000
ATOX1	CDC37	ATOX1	CDC37	0.4052	0.0205	-0.0699	0.0284	0.6644
ATOX1	TMSB10	ATOX1	TMSB10	0.3681	0.4394	0.3473	0.6035	0.0000
ATP5IF1	CLIP2	ATP5IF1	CLIP2	0.4593	0.5774	0.6045	0.5859	0.0000
ATP5IF1	COX5B	ATP5IF1	COX5B	0.4988	0.7229	0.6560	0.8442	0.0000
ATP5IF1	ENO1	ATP5IF1	ENO1	0.4191	0.2691	0.1951	0.1704	0.0000
ATP5IF1	FXN	ATP5IF1	FXN	0.5625	0.7441	0.7596	0.6058	0.0000
ATP5IF1	LAT	ATP5IF1	LAT	0.5491	0.6023	0.6342	0.6384	0.0000
ATP5IF1	MESDC2	ATP5IF1	MESDC2	0.5446	0.4354	0.2968	0.7499	0.0000
ATP5IF1	MPIG6B	ATP5IF1	MPIG6B	0.5530	0.6730	0.5964	0.8021	0.0000
ATP5IF1	SNAP23	ATP5IF1	SNAP23	0.4967	0.6677	0.6773	0.6931	0.0000
ATP5IF1	STX4	ATP5IF1	STX4	0.5338	0.6278	0.6317	0.4769	0.0000
ATP5PO	MRPL46	ATP5PO	MRPL46	0.7791	0.7950	0.8418	0.7366	0.0000
ATP5PO	STXBP3	ATP5PO	STXBP3	0.8229	0.8405	0.8725	1.1127	0.0000
ATP6AP2	ADCYAP1R1	ATP6AP2	ADCYAP1R1	0.2175	0.2271	0.2969	0.2401	0.0000
ATP6AP2	AGR3	ATP6AP2	AGR3	0.1812	0.1969	0.2105	0.2366	0.0000
ATP6AP2	BETANGF	ATP6AP2	BETANGF	0.2471	0.2718	0.2971	0.2130	0.0000
ATP6AP2	CA11	ATP6AP2	CA11	0.2415	0.1710	0.2385	0.1436	0.0003
ATP6AP2	CDON	ATP6AP2	CDON	0.2432	-0.2206	-0.3291	-0.3475	0.0000
ATP6AP2	GDF2	ATP6AP2	GDF2	0.2147	-0.1887	-0.2529	-0.2750	0.0001
ATP6AP2	ICAM5	ATP6AP2	ICAM5	0.2184	-0.1498	-0.2390	-0.1812	0.0015
ATP6AP2	MEGF10	ATP6AP2	MEGF10	0.2418	-0.2166	-0.2994	-0.2401	0.0000
ATP6AP2	PDGFC	ATP6AP2	PDGFC	0.2431	0.3642	0.4401	0.3049	0.0000
ATP6AP2	PTPRS	ATP6AP2	PTPRS	0.2195	-0.1850	-0.2816	-0.1359	0.0001
ATP6AP2	RARRES1	ATP6AP2	RARRES1	0.2106	0.3000	0.4068	0.2530	0.0000
ATP6AP2	VSTM2L	ATP6AP2	VSTM2L	0.2048	0.1425	0.2573	0.1730	0.0025
ATP6AP2	XCL1	ATP6AP2	XCL1	0.1976	0.2438	0.1894	0.3966	0.0000
ATP6V1D	CCT5	ATP6V1D	CCT5	0.3502	0.4782	0.5197	0.5245	0.0000
ATP6V1D	DBI	ATP6V1D	DBI	0.2989	-0.2665	-0.2706	-0.3668	0.0000
ATP6V1D	PPM1A	ATP6V1D	PPM1A	0.3646	0.5233	0.5329	0.4234	0.0000
ATP6V1D	PTEN	ATP6V1D	PTEN	0.3168	0.5227	0.4656	0.4055	0.0000
ATP6V1D	SELPLG	ATP6V1D	SELPLG	0.2506	0.3755	0.4357	0.3123	0.0000
ATP6V1D	TGFBR2	ATP6V1D	TGFBR2	0.3083	-0.3028	-0.4488	-0.3965	0.0000
ATP6V1D	VAT1	ATP6V1D	VAT1	0.2448	0.3203	0.3573	0.2133	0.0000
ATP6V1F	ANXA4	ATP6V1F	ANXA4	0.5696	0.6934	0.6466	0.8926	0.0000
ATP6V1F	CCT5	ATP6V1F	CCT5	0.5986	0.7600	0.7193	0.6197	0.0000
ATP6V1F	HGS	ATP6V1F	HGS	0.5917	0.7425	0.7266	0.9920	0.0000
ATP6V1F	PSMG3	ATP6V1F	PSMG3	0.5450	0.7015	0.6853	0.9642	0.0000
ATP6V1F	QDPR	ATP6V1F	QDPR	0.4843	0.6800	0.6556	0.5324	0.0000
ATP6V1F	RP2	ATP6V1F	RP2	0.5862	0.6661	0.6302	0.5741	0.0000
ATP6V1F	SLC16A1	ATP6V1F	SLC16A1	0.5414	0.6241	0.6764	0.6578	0.0000
ATP6V1F	STAMBP	ATP6V1F	STAMBP	0.5559	0.6591	0.6726	0.5367	0.0000
ATP6V1F	STXBP3	ATP6V1F	STXBP3	0.5862	0.6750	0.6597	0.9032	0.0000
ATXN10	AMFR	ATXN10	AMFR	0.3704	0.2558	0.3788	0.1441	0.0000
ATXN10	BIRC2	ATXN10	BIRC2	0.6874	0.7431	0.8283	0.5861	0.0000
ATXN10	BRK1	ATXN10	BRK1	0.4366	0.1371	0.2282	0.1376	0.0036
ATXN10	CAMKK1	ATXN10	CAMKK1	0.5381	0.6289	0.6970	0.3408	0.0000
ATXN10	CCL27	ATXN10	CCL27	0.4229	-0.5806	-0.5472	-0.5050	0.0000
ATXN10	CD63	ATXN10	CD63	0.5774	0.7342	0.7515	0.5462	0.0000
ATXN10	CEP20	ATXN10	CEP20	0.6885	0.8269	0.8017	0.7316	0.0000
ATXN10	CETN2	ATXN10	CETN2	0.6346	0.7464	0.8045	0.6036	0.0000
ATXN10	CTF1	ATXN10	CTF1	0.6715	0.6652	0.7615	0.5621	0.0000
ATXN10	DUSP3	ATXN10	DUSP3	0.6345	0.4949	0.6251	0.4206	0.0000
ATXN10	EREG	ATXN10	EREG	0.6493	0.5994	0.7253	0.7119	0.0000
ATXN10	FMR1	ATXN10	FMR1	0.4679	0.5450	0.6318	0.2592	0.0000
ATXN10	GFER	ATXN10	GFER	0.4030	0.4528	0.4320	0.3244	0.0000
ATXN10	GNE	ATXN10	GNE	0.5841	0.6359	0.6727	0.4084	0.0000
ATXN10	HMBS	ATXN10	HMBS	0.5470	-0.4427	-0.3654	-0.3901	0.0000
ATXN10	HSPA1A	ATXN10	HSPA1A	0.4346	0.4892	0.3539	0.3800	0.0000
ATXN10	HTRA2	ATXN10	HTRA2	0.5696	0.6786	0.6628	0.4551	0.0000
ATXN10	ILKAP	ATXN10	ILKAP	0.4843	0.5431	0.5393	0.3411	0.0000
ATXN10	IVD	ATXN10	IVD	0.5003	0.6708	0.7199	0.5163	0.0000
ATXN10	LGALS8	ATXN10	LGALS8	0.5974	0.7691	0.7635	0.5287	0.0000
ATXN10	LRPAP1	ATXN10	LRPAP1	0.4441	0.3856	0.5668	0.2500	0.0000
ATXN10	MAPK9	ATXN10	MAPK9	0.4055	0.2685	0.2760	0.1497	0.0000
ATXN10	MAX	ATXN10	MAX	0.5886	0.7637	0.7537	0.7669	0.0000
ATXN10	MED18	ATXN10	MED18	0.6862	0.8092	0.7921	0.6331	0.0000
ATXN10	MESDC2	ATXN10	MESDC2	0.6927	0.8022	0.8056	1.0392	0.0000
ATXN10	MPHOSPH8	ATXN10	MPHOSPH8	0.4679	0.5244	0.5393	0.3107	0.0000
ATXN10	MZT1	ATXN10	MZT1	0.6586	0.7631	0.7909	0.5729	0.0000
ATXN10	NUB1	ATXN10	NUB1	0.4260	0.5912	0.6249	0.3781	0.0000
ATXN10	PNPT1	ATXN10	PNPT1	0.5462	0.5329	0.5928	0.6518	0.0000
ATXN10	PREB	ATXN10	PREB	0.4922	0.5013	0.5691	0.2437	0.0000
ATXN10	SERPINB1	ATXN10	SERPINB1	0.4833	0.5469	0.4968	0.4970	0.0000
ATXN10	SERPINB6	ATXN10	SERPINB6	0.6072	0.6884	0.7138	0.3847	0.0000
ATXN10	SRPK2	ATXN10	SRPK2	0.6950	0.8029	0.8258	0.6024	0.0000
ATXN10	TP53	ATXN10	TP53	0.3514	0.4308	0.5061	0.2149	0.0000
ATXN10	TREML2	ATXN10	TREML2	0.3853	0.2079	0.3498	0.0925	0.0000
ATXN10	USP8	ATXN10	USP8	0.7213	0.8284	0.8434	1.0983	0.0000
ATXN10	ZBTB16	ATXN10	ZBTB16	0.4090	0.5194	0.4898	0.4360	0.0000
AXIN1	BANK1	AXIN1	BANK1	0.4413	0.7022	0.6409	0.8029	0.0000
AXIN1	BCR	AXIN1	BCR	0.5768	0.7551	0.6978	0.9276	0.0000
AXIN1	CLIP2	AXIN1	CLIP2	0.4736	0.6983	0.5943	0.8373	0.0000
AXIN1	CRACR2A	AXIN1	CRACR2A	0.5204	0.2870	0.3596	0.4260	0.0000
