source	target	relation	source_label	target_label	link_to_resource	resource
e25df43a-e4cb-5de5-a0fb-10b7b62a829d	716d876a-f512-5748-bf63-b9399329256f	GO BP	positive regulation of intracellular signal transduction (GO:1902533)	CHI3L1	http://geneontology.org/	Gene Ontology
e25df43a-e4cb-5de5-a0fb-10b7b62a829d	09cc5bee-2600-56f1-9276-65ff2a318c4c	GO BP	positive regulation of intracellular signal transduction (GO:1902533)	TNFRSF1A	http://geneontology.org/	Gene Ontology
e25df43a-e4cb-5de5-a0fb-10b7b62a829d	fa860458-bcd9-5b20-b634-80fb8e73cef7	GO BP	positive regulation of intracellular signal transduction (GO:1902533)	CASP1	http://geneontology.org/	Gene Ontology
d164d94b-6001-5ee6-87ad-e78fc9da504c	e7d9f887-effd-5447-bf79-aca717fb75fe	GO BP	neutrophil activation involved in immune response (GO:0002283)	HSPA1A	http://geneontology.org/	Gene Ontology
d164d94b-6001-5ee6-87ad-e78fc9da504c	6cdbaf4e-9dcf-5df9-892c-5f07ef2b4d01	GO BP	neutrophil activation involved in immune response (GO:0002283)	MMP8	http://geneontology.org/	Gene Ontology
d164d94b-6001-5ee6-87ad-e78fc9da504c	22ada4b8-5f6e-5119-bf2f-d648ef712ed0	GO BP	neutrophil activation involved in immune response (GO:0002283)	CSTB	http://geneontology.org/	Gene Ontology
d164d94b-6001-5ee6-87ad-e78fc9da504c	83e4cf29-cef8-54e0-ae0e-35fdd990d2a6	GO BP	neutrophil activation involved in immune response (GO:0002283)	SRP14	http://geneontology.org/	Gene Ontology
d164d94b-6001-5ee6-87ad-e78fc9da504c	4c0f4b02-58e5-5379-b4ea-cd0ce15d8f23	GO BP	neutrophil activation involved in immune response (GO:0002283)	CLEC5A	http://geneontology.org/	Gene Ontology
d164d94b-6001-5ee6-87ad-e78fc9da504c	3289929e-9df0-50df-ab2e-5510c1933db1	GO BP	neutrophil activation involved in immune response (GO:0002283)	MNDA	http://geneontology.org/	Gene Ontology
d164d94b-6001-5ee6-87ad-e78fc9da504c	716d876a-f512-5748-bf63-b9399329256f	GO BP	neutrophil activation involved in immune response (GO:0002283)	CHI3L1	http://geneontology.org/	Gene Ontology
d164d94b-6001-5ee6-87ad-e78fc9da504c	fc163631-2d26-58ab-9141-136c329dbd76	GO BP	neutrophil activation involved in immune response (GO:0002283)	S100A11	http://geneontology.org/	Gene Ontology
d164d94b-6001-5ee6-87ad-e78fc9da504c	6a70954b-1a3a-59e3-8e21-c6a218b43c0d	GO BP	neutrophil activation involved in immune response (GO:0002283)	CKAP4	http://geneontology.org/	Gene Ontology
d164d94b-6001-5ee6-87ad-e78fc9da504c	745164eb-2295-5487-8f34-ae4e28a0beea	GO BP	neutrophil activation involved in immune response (GO:0002283)	FABP5	http://geneontology.org/	Gene Ontology
fcd551e9-c83b-5dc9-a4cd-6c22d704a564	d7cc40a7-8fcc-5fc3-97b2-8ead8a263482	GO BP	positive regulation of macromolecule metabolic process (GO:0010604)	MAPK9	http://geneontology.org/	Gene Ontology
fcd551e9-c83b-5dc9-a4cd-6c22d704a564	bb2c8c3a-1e4c-5cf0-8d55-146db01b5844	GO BP	positive regulation of macromolecule metabolic process (GO:0010604)	IL6	http://geneontology.org/	Gene Ontology
fcd551e9-c83b-5dc9-a4cd-6c22d704a564	0b9ec1a9-dcf4-59f9-b088-7578c5e61749	GO BP	positive regulation of macromolecule metabolic process (GO:0010604)	AGR2	http://geneontology.org/	Gene Ontology
fcd551e9-c83b-5dc9-a4cd-6c22d704a564	f6e6de24-5d25-5c15-add3-35681997f1d1	GO BP	positive regulation of macromolecule metabolic process (GO:0010604)	CXCL8	http://geneontology.org/	Gene Ontology
fcd551e9-c83b-5dc9-a4cd-6c22d704a564	32cb3260-c7c0-55d2-9ebe-aa9e567f2d55	GO BP	positive regulation of macromolecule metabolic process (GO:0010604)	EZR	http://geneontology.org/	Gene Ontology
fcd551e9-c83b-5dc9-a4cd-6c22d704a564	7ce6b193-498a-5a06-9a67-cccb0fa81dd0	GO BP	positive regulation of macromolecule metabolic process (GO:0010604)	LGALS9	http://geneontology.org/	Gene Ontology
fcd551e9-c83b-5dc9-a4cd-6c22d704a564	e7d9f887-effd-5447-bf79-aca717fb75fe	GO BP	positive regulation of macromolecule metabolic process (GO:0010604)	HSPA1A	http://geneontology.org/	Gene Ontology
fcd551e9-c83b-5dc9-a4cd-6c22d704a564	6cdbaf4e-9dcf-5df9-892c-5f07ef2b4d01	GO BP	positive regulation of macromolecule metabolic process (GO:0010604)	MMP8	http://geneontology.org/	Gene Ontology
f6414761-984c-5e27-a1fe-34bfd554ddf1	bb2c8c3a-1e4c-5cf0-8d55-146db01b5844	GO BP	cytokine-mediated signaling pathway (GO:0019221)	IL6	http://geneontology.org/	Gene Ontology
f6414761-984c-5e27-a1fe-34bfd554ddf1	cd70f8d4-f9ff-5910-9a30-c51c633a472f	GO BP	cytokine-mediated signaling pathway (GO:0019221)	CXCL13	http://geneontology.org/	Gene Ontology
f6414761-984c-5e27-a1fe-34bfd554ddf1	fa860458-bcd9-5b20-b634-80fb8e73cef7	GO BP	cytokine-mediated signaling pathway (GO:0019221)	CASP1	http://geneontology.org/	Gene Ontology
f6414761-984c-5e27-a1fe-34bfd554ddf1	417ce43b-2b03-59fe-bf79-88b846587422	GO BP	cytokine-mediated signaling pathway (GO:0019221)	GBP2	http://geneontology.org/	Gene Ontology
f6414761-984c-5e27-a1fe-34bfd554ddf1	54c41fd6-7bae-55ca-8927-d1ebc4020158	GO BP	cytokine-mediated signaling pathway (GO:0019221)	CCL7	http://geneontology.org/	Gene Ontology
f6414761-984c-5e27-a1fe-34bfd554ddf1	18cb2cb6-46dc-51c0-994f-c06fcf6d0d00	GO BP	cytokine-mediated signaling pathway (GO:0019221)	TNFRSF6B	http://geneontology.org/	Gene Ontology
f6414761-984c-5e27-a1fe-34bfd554ddf1	d0ad6b41-ac06-5b4f-af53-5ad861301e44	GO BP	cytokine-mediated signaling pathway (GO:0019221)	SDC1	http://geneontology.org/	Gene Ontology
f6414761-984c-5e27-a1fe-34bfd554ddf1	09cc5bee-2600-56f1-9276-65ff2a318c4c	GO BP	cytokine-mediated signaling pathway (GO:0019221)	TNFRSF1A	http://geneontology.org/	Gene Ontology
f6414761-984c-5e27-a1fe-34bfd554ddf1	f6e6de24-5d25-5c15-add3-35681997f1d1	GO BP	cytokine-mediated signaling pathway (GO:0019221)	CXCL8	http://geneontology.org/	Gene Ontology
f6414761-984c-5e27-a1fe-34bfd554ddf1	f5d76ceb-f96f-5eaf-a311-22fd79d46fb8	GO BP	cytokine-mediated signaling pathway (GO:0019221)	IL1RN	http://geneontology.org/	Gene Ontology
f6414761-984c-5e27-a1fe-34bfd554ddf1	c3ef122b-f69f-5433-b729-309b8caa78af	GO BP	cytokine-mediated signaling pathway (GO:0019221)	CCL20	http://geneontology.org/	Gene Ontology
acfe042f-244c-5480-a23d-1d54009637e3	417ce43b-2b03-59fe-bf79-88b846587422	GO BP	response to interleukin-1 (GO:0070555)	GBP2	http://geneontology.org/	Gene Ontology
acfe042f-244c-5480-a23d-1d54009637e3	c3ef122b-f69f-5433-b729-309b8caa78af	GO BP	response to interleukin-1 (GO:0070555)	CCL20	http://geneontology.org/	Gene Ontology
acfe042f-244c-5480-a23d-1d54009637e3	7ce6b193-498a-5a06-9a67-cccb0fa81dd0	GO BP	response to interleukin-1 (GO:0070555)	LGALS9	http://geneontology.org/	Gene Ontology
acfe042f-244c-5480-a23d-1d54009637e3	f6e6de24-5d25-5c15-add3-35681997f1d1	GO BP	response to interleukin-1 (GO:0070555)	CXCL8	http://geneontology.org/	Gene Ontology
acfe042f-244c-5480-a23d-1d54009637e3	716d876a-f512-5748-bf63-b9399329256f	GO BP	response to interleukin-1 (GO:0070555)	CHI3L1	http://geneontology.org/	Gene Ontology
acfe042f-244c-5480-a23d-1d54009637e3	54c41fd6-7bae-55ca-8927-d1ebc4020158	GO BP	response to interleukin-1 (GO:0070555)	CCL7	http://geneontology.org/	Gene Ontology
16294a73-d443-5ad3-9642-645cd31b36a3	716d876a-f512-5748-bf63-b9399329256f	GO BP	activation of NF-kappaB-inducing kinase activity (GO:0007250)	CHI3L1	http://geneontology.org/	Gene Ontology
16294a73-d443-5ad3-9642-645cd31b36a3	6dceb524-e8ff-5e21-88b6-571985b3234a	GO BP	activation of NF-kappaB-inducing kinase activity (GO:0007250)	TNFRSF10B	http://geneontology.org/	Gene Ontology
16294a73-d443-5ad3-9642-645cd31b36a3	97291af2-f3ac-5c33-af04-4c8f459bc783	GO BP	activation of NF-kappaB-inducing kinase activity (GO:0007250)	TNFRSF10A	http://geneontology.org/	Gene Ontology
05b6d4df-9483-5c91-9486-b88d21640224	026146ad-ddf0-518c-ac23-38f34d950830	GO BP	cellular response to reactive oxygen species (GO:0034614)	PXN	http://geneontology.org/	Gene Ontology
05b6d4df-9483-5c91-9486-b88d21640224	d7cc40a7-8fcc-5fc3-97b2-8ead8a263482	GO BP	cellular response to reactive oxygen species (GO:0034614)	MAPK9	http://geneontology.org/	Gene Ontology
05b6d4df-9483-5c91-9486-b88d21640224	6e2660fd-77ff-5731-82cb-cd9d3d099c34	GO BP	cellular response to reactive oxygen species (GO:0034614)	JUN	http://geneontology.org/	Gene Ontology
05b6d4df-9483-5c91-9486-b88d21640224	bb2c8c3a-1e4c-5cf0-8d55-146db01b5844	GO BP	cellular response to reactive oxygen species (GO:0034614)	IL6	http://geneontology.org/	Gene Ontology
ddda083b-fbd9-5223-8246-b6ac6e689b10	f6e6de24-5d25-5c15-add3-35681997f1d1	GO BP	chemokine-mediated signaling pathway (GO:0070098)	CXCL8	http://geneontology.org/	Gene Ontology
ddda083b-fbd9-5223-8246-b6ac6e689b10	cd70f8d4-f9ff-5910-9a30-c51c633a472f	GO BP	chemokine-mediated signaling pathway (GO:0070098)	CXCL13	http://geneontology.org/	Gene Ontology
ddda083b-fbd9-5223-8246-b6ac6e689b10	54c41fd6-7bae-55ca-8927-d1ebc4020158	GO BP	chemokine-mediated signaling pathway (GO:0070098)	CCL7	http://geneontology.org/	Gene Ontology
ddda083b-fbd9-5223-8246-b6ac6e689b10	c3ef122b-f69f-5433-b729-309b8caa78af	GO BP	chemokine-mediated signaling pathway (GO:0070098)	CCL20	http://geneontology.org/	Gene Ontology
a889bea7-39b9-5ff9-bffc-7a296b8b84d0	53988cdc-b62f-508b-a4d8-64eb0dcd7bfd	GO BP	positive regulation of MAPK cascade (GO:0043410)	GDF15	http://geneontology.org/	Gene Ontology
a889bea7-39b9-5ff9-bffc-7a296b8b84d0	54c41fd6-7bae-55ca-8927-d1ebc4020158	GO BP	positive regulation of MAPK cascade (GO:0043410)	CCL7	http://geneontology.org/	Gene Ontology
a889bea7-39b9-5ff9-bffc-7a296b8b84d0	bb2c8c3a-1e4c-5cf0-8d55-146db01b5844	GO BP	positive regulation of MAPK cascade (GO:0043410)	IL6	http://geneontology.org/	Gene Ontology
a889bea7-39b9-5ff9-bffc-7a296b8b84d0	c3ef122b-f69f-5433-b729-309b8caa78af	GO BP	positive regulation of MAPK cascade (GO:0043410)	CCL20	http://geneontology.org/	Gene Ontology
a889bea7-39b9-5ff9-bffc-7a296b8b84d0	6cdbaf4e-9dcf-5df9-892c-5f07ef2b4d01	GO BP	positive regulation of MAPK cascade (GO:0043410)	MMP8	http://geneontology.org/	Gene Ontology
a889bea7-39b9-5ff9-bffc-7a296b8b84d0	716d876a-f512-5748-bf63-b9399329256f	GO BP	positive regulation of MAPK cascade (GO:0043410)	CHI3L1	http://geneontology.org/	Gene Ontology
a889bea7-39b9-5ff9-bffc-7a296b8b84d0	7ce6b193-498a-5a06-9a67-cccb0fa81dd0	GO BP	positive regulation of MAPK cascade (GO:0043410)	LGALS9	http://geneontology.org/	Gene Ontology
d9201730-cf20-5a20-939d-fadf499ffc0b	f6e6de24-5d25-5c15-add3-35681997f1d1	GO BP	cellular response to chemokine (GO:1990869)	CXCL8	http://geneontology.org/	Gene Ontology
d9201730-cf20-5a20-939d-fadf499ffc0b	c3ef122b-f69f-5433-b729-309b8caa78af	GO BP	cellular response to chemokine (GO:1990869)	CCL20	http://geneontology.org/	Gene Ontology
d9201730-cf20-5a20-939d-fadf499ffc0b	cd70f8d4-f9ff-5910-9a30-c51c633a472f	GO BP	cellular response to chemokine (GO:1990869)	CXCL13	http://geneontology.org/	Gene Ontology
d9201730-cf20-5a20-939d-fadf499ffc0b	54c41fd6-7bae-55ca-8927-d1ebc4020158	GO BP	cellular response to chemokine (GO:1990869)	CCL7	http://geneontology.org/	Gene Ontology
1a8234b6-edd3-5b25-91d3-1c0a41777037	db816a12-c926-5222-b3ce-8a6b71fb6078	GO BP	positive regulation of cytokine production (GO:0001819)	HAVCR2	http://geneontology.org/	Gene Ontology
1a8234b6-edd3-5b25-91d3-1c0a41777037	3fe8ff34-c6f5-599d-8fca-fe03ff53ff01	GO BP	positive regulation of cytokine production (GO:0001819)	POLR2F	http://geneontology.org/	Gene Ontology
1a8234b6-edd3-5b25-91d3-1c0a41777037	6cdbaf4e-9dcf-5df9-892c-5f07ef2b4d01	GO BP	positive regulation of cytokine production (GO:0001819)	MMP8	http://geneontology.org/	Gene Ontology
1a8234b6-edd3-5b25-91d3-1c0a41777037	2d4c99fc-fc15-5c99-9bb6-b7854db65740	GO BP	positive regulation of cytokine production (GO:0001819)	PQBP1	http://geneontology.org/	Gene Ontology
1a8234b6-edd3-5b25-91d3-1c0a41777037	bb2c8c3a-1e4c-5cf0-8d55-146db01b5844	GO BP	positive regulation of cytokine production (GO:0001819)	IL6	http://geneontology.org/	Gene Ontology
1a8234b6-edd3-5b25-91d3-1c0a41777037	7ce6b193-498a-5a06-9a67-cccb0fa81dd0	GO BP	positive regulation of cytokine production (GO:0001819)	LGALS9	http://geneontology.org/	Gene Ontology
1a8234b6-edd3-5b25-91d3-1c0a41777037	e7d9f887-effd-5447-bf79-aca717fb75fe	GO BP	positive regulation of cytokine production (GO:0001819)	HSPA1A	http://geneontology.org/	Gene Ontology
1a8234b6-edd3-5b25-91d3-1c0a41777037	716d876a-f512-5748-bf63-b9399329256f	GO BP	positive regulation of cytokine production (GO:0001819)	CHI3L1	http://geneontology.org/	Gene Ontology
9868e93d-55e6-5bb9-98bd-7d101a560b08	c3ef122b-f69f-5433-b729-309b8caa78af	GO BP	response to interferon-gamma (GO:0034341)	CCL20	http://geneontology.org/	Gene Ontology
9868e93d-55e6-5bb9-98bd-7d101a560b08	54c41fd6-7bae-55ca-8927-d1ebc4020158	GO BP	response to interferon-gamma (GO:0034341)	CCL7	http://geneontology.org/	Gene Ontology
9868e93d-55e6-5bb9-98bd-7d101a560b08	417ce43b-2b03-59fe-bf79-88b846587422	GO BP	response to interferon-gamma (GO:0034341)	GBP2	http://geneontology.org/	Gene Ontology
9868e93d-55e6-5bb9-98bd-7d101a560b08	fa860458-bcd9-5b20-b634-80fb8e73cef7	GO BP	response to interferon-gamma (GO:0034341)	CASP1	http://geneontology.org/	Gene Ontology
9868e93d-55e6-5bb9-98bd-7d101a560b08	7ce6b193-498a-5a06-9a67-cccb0fa81dd0	GO BP	response to interferon-gamma (GO:0034341)	LGALS9	http://geneontology.org/	Gene Ontology
9d6d6fca-f4fb-5abd-9bc3-c7fcf41cd7e9	c56dc369-9f72-539c-b7fe-505e01796d54	GO BP	negative regulation of interleukin-2 production (GO:0032703)	VSIG4	http://geneontology.org/	Gene Ontology
9d6d6fca-f4fb-5abd-9bc3-c7fcf41cd7e9	32cb3260-c7c0-55d2-9ebe-aa9e567f2d55	GO BP	negative regulation of interleukin-2 production (GO:0032703)	EZR	http://geneontology.org/	Gene Ontology
9d6d6fca-f4fb-5abd-9bc3-c7fcf41cd7e9	db816a12-c926-5222-b3ce-8a6b71fb6078	GO BP	negative regulation of interleukin-2 production (GO:0032703)	HAVCR2	http://geneontology.org/	Gene Ontology
222e7f5e-6bb1-5aa9-bb4d-1010a7852798	6dceb524-e8ff-5e21-88b6-571985b3234a	Reactome	Caspase Activation Via Death Receptors In Presence Of Ligand R-HSA-140534	TNFRSF10B	https://reactome.org	Reactome
222e7f5e-6bb1-5aa9-bb4d-1010a7852798	97291af2-f3ac-5c33-af04-4c8f459bc783	Reactome	Caspase Activation Via Death Receptors In Presence Of Ligand R-HSA-140534	TNFRSF10A	https://reactome.org	Reactome
af118780-3012-538d-afcc-5ca6b8424b08	54c41fd6-7bae-55ca-8927-d1ebc4020158	Reactome	Chemokine Receptors Bind Chemokines R-HSA-380108	CCL7	https://reactome.org	Reactome
af118780-3012-538d-afcc-5ca6b8424b08	cd70f8d4-f9ff-5910-9a30-c51c633a472f	Reactome	Chemokine Receptors Bind Chemokines R-HSA-380108	CXCL13	https://reactome.org	Reactome
af118780-3012-538d-afcc-5ca6b8424b08	f6e6de24-5d25-5c15-add3-35681997f1d1	Reactome	Chemokine Receptors Bind Chemokines R-HSA-380108	CXCL8	https://reactome.org	Reactome
af118780-3012-538d-afcc-5ca6b8424b08	c3ef122b-f69f-5433-b729-309b8caa78af	Reactome	Chemokine Receptors Bind Chemokines R-HSA-380108	CCL20	https://reactome.org	Reactome
ad88041b-e818-51b0-8dd5-c2da6274a783	e7d9f887-effd-5447-bf79-aca717fb75fe	Reactome	HSP90 Chaperone Cycle For Steroid Hormone Receptors (SHR) In Presence Of Ligand R-HSA-3371497	HSPA1A	https://reactome.org	Reactome
ad88041b-e818-51b0-8dd5-c2da6274a783	45bdb471-37de-56a5-8b0d-e9d52ec8b3ef	Reactome	HSP90 Chaperone Cycle For Steroid Hormone Receptors (SHR) In Presence Of Ligand R-HSA-3371497	DCTN2	https://reactome.org	Reactome
ad88041b-e818-51b0-8dd5-c2da6274a783	ee525b90-bfe6-545b-8320-6a86e2b72680	Reactome	HSP90 Chaperone Cycle For Steroid Hormone Receptors (SHR) In Presence Of Ligand R-HSA-3371497	AREG	https://reactome.org	Reactome
ad88041b-e818-51b0-8dd5-c2da6274a783	e2fb042f-ecef-5d40-ba5f-a91606ce0546	Reactome	HSP90 Chaperone Cycle For Steroid Hormone Receptors (SHR) In Presence Of Ligand R-HSA-3371497	FKBP5	https://reactome.org	Reactome
a8dd5930-0dd3-5793-89ed-5d17009812de	22ada4b8-5f6e-5119-bf2f-d648ef712ed0	Reactome	Immune System R-HSA-168256	CSTB	https://reactome.org	Reactome
a8dd5930-0dd3-5793-89ed-5d17009812de	f5d76ceb-f96f-5eaf-a311-22fd79d46fb8	Reactome	Immune System R-HSA-168256	IL1RN	https://reactome.org	Reactome
a8dd5930-0dd3-5793-89ed-5d17009812de	716d876a-f512-5748-bf63-b9399329256f	Reactome	Immune System R-HSA-168256	CHI3L1	https://reactome.org	Reactome
a8dd5930-0dd3-5793-89ed-5d17009812de	fa860458-bcd9-5b20-b634-80fb8e73cef7	Reactome	Immune System R-HSA-168256	CASP1	https://reactome.org	Reactome
a8dd5930-0dd3-5793-89ed-5d17009812de	d7cc40a7-8fcc-5fc3-97b2-8ead8a263482	Reactome	Immune System R-HSA-168256	MAPK9	https://reactome.org	Reactome
a8dd5930-0dd3-5793-89ed-5d17009812de	4c0f4b02-58e5-5379-b4ea-cd0ce15d8f23	Reactome	Immune System R-HSA-168256	CLEC5A	https://reactome.org	Reactome
a8dd5930-0dd3-5793-89ed-5d17009812de	18cb2cb6-46dc-51c0-994f-c06fcf6d0d00	Reactome	Immune System R-HSA-168256	TNFRSF6B	https://reactome.org	Reactome
a8dd5930-0dd3-5793-89ed-5d17009812de	09cc5bee-2600-56f1-9276-65ff2a318c4c	Reactome	Immune System R-HSA-168256	TNFRSF1A	https://reactome.org	Reactome
a8dd5930-0dd3-5793-89ed-5d17009812de	f9db7351-8528-5073-b724-d777da39b78d	Reactome	Immune System R-HSA-168256	CD300E	https://reactome.org	Reactome
a8dd5930-0dd3-5793-89ed-5d17009812de	e7d9f887-effd-5447-bf79-aca717fb75fe	Reactome	Immune System R-HSA-168256	HSPA1A	https://reactome.org	Reactome
a8dd5930-0dd3-5793-89ed-5d17009812de	fc163631-2d26-58ab-9141-136c329dbd76	Reactome	Immune System R-HSA-168256	S100A11	https://reactome.org	Reactome
a8dd5930-0dd3-5793-89ed-5d17009812de	3fe8ff34-c6f5-599d-8fca-fe03ff53ff01	Reactome	Immune System R-HSA-168256	POLR2F	https://reactome.org	Reactome
a8dd5930-0dd3-5793-89ed-5d17009812de	45bdb471-37de-56a5-8b0d-e9d52ec8b3ef	Reactome	Immune System R-HSA-168256	DCTN2	https://reactome.org	Reactome
a8dd5930-0dd3-5793-89ed-5d17009812de	c3ef122b-f69f-5433-b729-309b8caa78af	Reactome	Immune System R-HSA-168256	CCL20	https://reactome.org	Reactome
a8dd5930-0dd3-5793-89ed-5d17009812de	6cdbaf4e-9dcf-5df9-892c-5f07ef2b4d01	Reactome	Immune System R-HSA-168256	MMP8	https://reactome.org	Reactome
a8dd5930-0dd3-5793-89ed-5d17009812de	bb2c8c3a-1e4c-5cf0-8d55-146db01b5844	Reactome	Immune System R-HSA-168256	IL6	https://reactome.org	Reactome
a8dd5930-0dd3-5793-89ed-5d17009812de	db816a12-c926-5222-b3ce-8a6b71fb6078	Reactome	Immune System R-HSA-168256	HAVCR2	https://reactome.org	Reactome
a8dd5930-0dd3-5793-89ed-5d17009812de	7ce6b193-498a-5a06-9a67-cccb0fa81dd0	Reactome	Immune System R-HSA-168256	LGALS9	https://reactome.org	Reactome
a8dd5930-0dd3-5793-89ed-5d17009812de	c203dac4-81d5-5a9f-9e73-9599bce1582a	Reactome	Immune System R-HSA-168256	BRK1	https://reactome.org	Reactome
a8dd5930-0dd3-5793-89ed-5d17009812de	190b262a-4e4d-58b0-b2e5-72767f443415	Reactome	Immune System R-HSA-168256	NCF2	https://reactome.org	Reactome
a8dd5930-0dd3-5793-89ed-5d17009812de	6e2660fd-77ff-5731-82cb-cd9d3d099c34	Reactome	Immune System R-HSA-168256	JUN	https://reactome.org	Reactome
a8dd5930-0dd3-5793-89ed-5d17009812de	f6e6de24-5d25-5c15-add3-35681997f1d1	Reactome	Immune System R-HSA-168256	CXCL8	https://reactome.org	Reactome
a8dd5930-0dd3-5793-89ed-5d17009812de	d0ad6b41-ac06-5b4f-af53-5ad861301e44	Reactome	Immune System R-HSA-168256	SDC1	https://reactome.org	Reactome
a8dd5930-0dd3-5793-89ed-5d17009812de	3289929e-9df0-50df-ab2e-5510c1933db1	Reactome	Immune System R-HSA-168256	MNDA	https://reactome.org	Reactome
a8dd5930-0dd3-5793-89ed-5d17009812de	6a70954b-1a3a-59e3-8e21-c6a218b43c0d	Reactome	Immune System R-HSA-168256	CKAP4	https://reactome.org	Reactome
a8dd5930-0dd3-5793-89ed-5d17009812de	83e4cf29-cef8-54e0-ae0e-35fdd990d2a6	Reactome	Immune System R-HSA-168256	SRP14	https://reactome.org	Reactome
a8dd5930-0dd3-5793-89ed-5d17009812de	417ce43b-2b03-59fe-bf79-88b846587422	Reactome	Immune System R-HSA-168256	GBP2	https://reactome.org	Reactome
f5af6615-217a-5ebe-a169-736c1bbbe585	db816a12-c926-5222-b3ce-8a6b71fb6078	Reactome	Cytokine Signaling In Immune System R-HSA-1280215	HAVCR2	https://reactome.org	Reactome
f5af6615-217a-5ebe-a169-736c1bbbe585	d7cc40a7-8fcc-5fc3-97b2-8ead8a263482	Reactome	Cytokine Signaling In Immune System R-HSA-1280215	MAPK9	https://reactome.org	Reactome
f5af6615-217a-5ebe-a169-736c1bbbe585	6e2660fd-77ff-5731-82cb-cd9d3d099c34	Reactome	Cytokine Signaling In Immune System R-HSA-1280215	JUN	https://reactome.org	Reactome
f5af6615-217a-5ebe-a169-736c1bbbe585	f5d76ceb-f96f-5eaf-a311-22fd79d46fb8	Reactome	Cytokine Signaling In Immune System R-HSA-1280215	IL1RN	https://reactome.org	Reactome
f5af6615-217a-5ebe-a169-736c1bbbe585	09cc5bee-2600-56f1-9276-65ff2a318c4c	Reactome	Cytokine Signaling In Immune System R-HSA-1280215	TNFRSF1A	https://reactome.org	Reactome
f5af6615-217a-5ebe-a169-736c1bbbe585	bb2c8c3a-1e4c-5cf0-8d55-146db01b5844	Reactome	Cytokine Signaling In Immune System R-HSA-1280215	IL6	https://reactome.org	Reactome
f5af6615-217a-5ebe-a169-736c1bbbe585	7ce6b193-498a-5a06-9a67-cccb0fa81dd0	Reactome	Cytokine Signaling In Immune System R-HSA-1280215	LGALS9	https://reactome.org	Reactome
f5af6615-217a-5ebe-a169-736c1bbbe585	d0ad6b41-ac06-5b4f-af53-5ad861301e44	Reactome	Cytokine Signaling In Immune System R-HSA-1280215	SDC1	https://reactome.org	Reactome
f5af6615-217a-5ebe-a169-736c1bbbe585	f6e6de24-5d25-5c15-add3-35681997f1d1	Reactome	Cytokine Signaling In Immune System R-HSA-1280215	CXCL8	https://reactome.org	Reactome
f5af6615-217a-5ebe-a169-736c1bbbe585	417ce43b-2b03-59fe-bf79-88b846587422	Reactome	Cytokine Signaling In Immune System R-HSA-1280215	GBP2	https://reactome.org	Reactome
f5af6615-217a-5ebe-a169-736c1bbbe585	c3ef122b-f69f-5433-b729-309b8caa78af	Reactome	Cytokine Signaling In Immune System R-HSA-1280215	CCL20	https://reactome.org	Reactome
f5af6615-217a-5ebe-a169-736c1bbbe585	fa860458-bcd9-5b20-b634-80fb8e73cef7	Reactome	Cytokine Signaling In Immune System R-HSA-1280215	CASP1	https://reactome.org	Reactome
f5af6615-217a-5ebe-a169-736c1bbbe585	18cb2cb6-46dc-51c0-994f-c06fcf6d0d00	Reactome	Cytokine Signaling In Immune System R-HSA-1280215	TNFRSF6B	https://reactome.org	Reactome
a1537358-8c97-5fea-86bf-2c41c7a3b1aa	7c776bdb-f968-5989-861a-1ecc445e2697	Reactome	Signal Transduction R-HSA-162582	LBR	https://reactome.org	Reactome
a1537358-8c97-5fea-86bf-2c41c7a3b1aa	6352dfe8-29e7-50d4-a8c2-e8bbc1e0221f	Reactome	Signal Transduction R-HSA-162582	APBB1IP	https://reactome.org	Reactome
a1537358-8c97-5fea-86bf-2c41c7a3b1aa	bb2c8c3a-1e4c-5cf0-8d55-146db01b5844	Reactome	Signal Transduction R-HSA-162582	IL6	https://reactome.org	Reactome
a1537358-8c97-5fea-86bf-2c41c7a3b1aa	83dcefac-c286-53f6-bfe0-f574b44e326f	Reactome	Signal Transduction R-HSA-162582	FMNL1	https://reactome.org	Reactome
a1537358-8c97-5fea-86bf-2c41c7a3b1aa	6e2660fd-77ff-5731-82cb-cd9d3d099c34	Reactome	Signal Transduction R-HSA-162582	JUN	https://reactome.org	Reactome
a1537358-8c97-5fea-86bf-2c41c7a3b1aa	09cc5bee-2600-56f1-9276-65ff2a318c4c	Reactome	Signal Transduction R-HSA-162582	TNFRSF1A	https://reactome.org	Reactome
a1537358-8c97-5fea-86bf-2c41c7a3b1aa	e2fb042f-ecef-5d40-ba5f-a91606ce0546	Reactome	Signal Transduction R-HSA-162582	FKBP5	https://reactome.org	Reactome
a1537358-8c97-5fea-86bf-2c41c7a3b1aa	ee525b90-bfe6-545b-8320-6a86e2b72680	Reactome	Signal Transduction R-HSA-162582	AREG	https://reactome.org	Reactome
a1537358-8c97-5fea-86bf-2c41c7a3b1aa	6dceb524-e8ff-5e21-88b6-571985b3234a	Reactome	Signal Transduction R-HSA-162582	TNFRSF10B	https://reactome.org	Reactome
a1537358-8c97-5fea-86bf-2c41c7a3b1aa	3fe8ff34-c6f5-599d-8fca-fe03ff53ff01	Reactome	Signal Transduction R-HSA-162582	POLR2F	https://reactome.org	Reactome
a1537358-8c97-5fea-86bf-2c41c7a3b1aa	c203dac4-81d5-5a9f-9e73-9599bce1582a	Reactome	Signal Transduction R-HSA-162582	BRK1	https://reactome.org	Reactome
